15.0,[-0.20009167656098722,0.0,-0.0199101298411127,2.2666048001459176,-2.233134312388886e-6]
16.0,[-0.19993251498817696,0.0,-0.01991028379203878,2.266660696174464,0.0]
17.0,[0.45380375013337465,0.0,-0.09855395906773387,-4.119633937686254,0.0]
18.0,[-0.012386180969770065,0.0,-0.003418918481656874,0.5762406847982977,0.0]
19.0,[-0.01052834856333599,0.0,-0.0022642983784256407,0.388801405885412,0.0]
20.0,[-0.009611274739048287,0.0,-0.00259839557278004,0.4398098478001581,0.0]
21.0,[-0.013489890685984086,0.0,-0.0036685439871083267,0.6038646915840217,0.0]
22.0,[-0.00901820840226719,0.0,-0.00260978794131006,0.44132946186437033,0.0]
23.0,[-0.009730645918655984,0.0,-0.0026032272633832085,0.44053649617126206,0.0]
24.0,[-0.009588537371503964,0.0,-0.0025978389809703612,0.43966773925300606,0.0]
25.0,[-0.009587589981189618,0.0,-0.0025977323995599972,0.43965447578860517,0.0]
26.0,[-0.009591379542447005,0.0,-0.0025976968724232092,0.4396478440564048,0.0]
27.0,[-0.00958948476181831,0.0,-0.0025977087148021383,0.4396478440564048,0.0]
28.0,[-0.009588537371503964,0.0,-0.0025976850300442797,0.4396487914467191,0.0]
29.0,[-0.00958948476181831,0.0,-0.0025976850300442797,0.4396468966660904,0.0]
30.0,[-0.009587589981189618,0.0,-0.0025977087148021383,0.43964973883703345,0.0]
31.0,[-0.00958948476181831,0.0,-0.0025976850300442797,0.4396478440564048,0.0]
32.0,[-0.00958948476181831,0.0,-0.0025976850300442797,0.4396487914467191,0.0]
33.0,[-0.009588537371503964,0.0,-0.0025976850300442797,0.43964973883703345,0.0]
34.0,[-0.00958948476181831,0.0,-0.0025976731876653503,0.4396468966660904,0.0]
35.0,[-0.009587589981189618,0.0,-0.0025976613452864212,0.4396468966660904,0.0]
36.0,[-0.009587589981189618,0.0,-0.0025976731876653503,0.4396487914467191,0.0]
37.0,[-0.009588537371503964,0.0,-0.0025976850300442797,0.4396487914467191,0.0]
38.0,[-0.01299440555158071,0.0,-0.003674145432341902,0.6046472359836722,0.0]
39.0,[-0.008270717444247564,0.0,-0.002617307851930188,0.4423128530106623,0.0]
40.0,[-0.009730645918655984,0.0,-0.0026032627905199965,0.4405393383422051,0.0]
41.0,[-0.01301524813849634,0.0,-0.0036741572747208315,0.6046491307643008,0.0]
42.0,[-0.004785268477765688,0.0,-0.002645350605234853,0.4466083206959107,0.0]
43.0,[-0.009754330676514654,0.0,-0.002603073312457127,0.4405156535843464,0.0]
44.0,[-0.009569589565217028,0.0,-0.0025979574047596543,0.439689529230236,0.0]
45.0,[-0.009571484345845722,0.0,-0.0025978271385914318,0.4396715288142634,0.0]
46.0,[-0.009573379126474416,0.0,-0.0025978034538335732,0.439664897082063,0.0]
47.0,[-0.009571484345845722,0.0,-0.0025978034538335732,0.4396630023014343,0.0]
48.0,[-0.009573379126474416,0.0,-0.0025977916114546438,0.43966205491112,0.0]
49.0,[-0.009571484345845722,0.0,-0.0025978034538335732,0.43966584447237733,0.0]
50.0,[-0.009573379126474416,0.0,-0.0025978152962125023,0.439664897082063,0.0]
51.0,[-0.009573379126474416,0.0,-0.0025978152962125023,0.43966584447237733,0.0]
52.0,[-0.009570536955531376,0.0,-0.0025978271385914318,0.43966584447237733,0.0]
53.0,[-0.009573379126474416,0.0,-0.0025978271385914318,0.43966394969174866,0.0]
54.0,[-0.009573379126474416,0.0,-0.0025978271385914318,0.43966584447237733,0.0]
55.0,[-0.013010511186924607,0.0,-0.0036740506933104675,0.6046320777386426,0.0]
56.0,[-0.01295272037774945,0.0,-0.003687989173310295,0.6049845069355796,0.0]
57.0,[-0.009301478106256884,0.0,-0.002614489365745006,0.44208074238364736,0.0]
58.0,[-0.006348462496437907,0.0,-0.001543346191586655,0.2691876943572424,0.0]
59.0,[-0.009598011274647432,0.0,-0.002589774320919484,0.4385716086593068,0.0]
60.0,[-0.00959232693276135,0.0,-0.0025909230316756293,0.438588661684965,0.0]
61.0,[-0.009576221297417456,0.0,-0.0025976613452864212,0.43964026493388997,0.0]
