15.0,[-0.009942934445845911,-0.06042455424903891,-0.06556888365594205,0.0004263256414560601,7.162136471947632e-7,-0.0,0.5155029896089856,0.0,-1.155871439075706]
16.0,[-0.009968092918243318,-0.06042455424903891,-0.06556888365594205,0.0004263256414560601,7.162136471947632e-7,-0.0,0.5155029896089856,0.0,-1.155871439075706]
17.0,[-0.009892869668440489,-2419.700564360028,-2423.776457760596,0.0012576606422953773,-0.0005754733243341629,1.8134625538284712e-6,0.34335780362367463,9.445117467856621e-7,-1.5665619638282005]
18.0,[-0.010053674876431707,0.003147704319417244,0.020733637029479723,6.394884621840902e-5,-0.0034471519756540062,6.392562484305658e-6,0.5523424475484093,3.32945962724253e-6,-1.0679875841077124]
19.0,[-0.010041087387664778,-0.061930904848850325,-0.08071054935498978,0.0004334310688136611,2.7894382132005456e-6,-0.0,0.5130181787009933,0.0,-1.1617994879562017]
20.0,[-0.010135699686128168,-0.0021813661987835076,-0.004519051799434237,-7.815970093361102e-5,-0.00043866294337732877,1.4857917493644898e-6,0.5693543171258729,7.738498694606717e-7,-1.02739861899381]
21.0,[-0.010151548433759115,0.0029913849175500218,0.017678303265711293,3.552713678800501e-5,4.8717250174685304e-5,1.5677369827739288e-7,0.5594593506486173,8.16529678528088e-8,-1.0510042325766549]
22.0,[-0.010222336004945187,-0.01197975052491529,-0.027867486096511126,-0.00021316282072803006,1.3208553986062908e-5,2.1697522459330265e-7,0.58406176608079,1.1300792947567847e-7,-0.992309941618133]
23.0,[-0.010250148655639354,-0.009343636975245317,-0.019767298908845987,-0.00012079226507921702,0.00028703438924383137,9.267277899359073e-8,0.5818959358992533,4.826707239249518e-8,-0.997476904835195]
24.0,[-0.01026346390300895,-0.0027569058147491887,-0.0035385028240852985,-4.263256414560601e-5,0.00027915154189233623,1.575898666712686e-7,0.572528653020097,8.207805555795238e-8,-1.0198246117876733]
25.0,[-0.010292134340235931,-0.0025366375666635577,-0.0037800873542437326,-9.237055564881302e-5,0.00015824773439925054,3.4475192614046423e-7,0.5715373375707804,1.7955829486482512e-7,-1.0221897409039424]
26.0,[-0.010334577433858757,-0.006529887741635321,-0.015944578990456648,-9.947598300641403e-5,0.0001326621472546505,3.20146179559256e-7,0.5769988793555306,1.6674280185377919e-7,-1.0091600450705052]
27.0,[-0.010365625310099748,-0.004668265773943858,-0.005137223979545524,-0.00013500311979441904,0.00010514975221927125,1.250569764873641e-7,0.576876463973991,6.513384192050214e-8,-1.0094519538456046]
28.0,[-0.010400799700030518,-0.0058193450058752205,-0.008192557743313955,-0.00020605739337042905,0.00010646087736178321,1.2872057364916183e-7,0.5785069644004306,6.70419654422718e-8,-1.0055620483022396]
29.0,[-0.010432297943636187,-0.0008171241461241152,0.020968116132280556,-0.00011368683772161602,-6.706914949039899e-5,-0.0,0.5784719324320754,0.0,-1.0056455326263345]
30.0,[-0.010488059000979483,-0.01907807245515869,-0.06005507202644366,-0.00016342482922482304,0.00016647787957754345,1.5734675739119614e-7,0.5874280471616903,8.1951436141248e-8,-0.984278914161937]
31.0,[-0.010521429219162022,-0.014416912108572431,-0.03219469135729014,-0.00015631940186722204,0.00027687357817593434,1.9777341974227324e-8,0.5877483159905816,1.0300698944910065e-8,-0.9835147459777139]
32.0,[-0.01053662012232781,-0.009350742402602918,-0.01992361831071321,-7.815970093361102e-5,0.0002770958945847623,1.5777843915282134e-8,0.5820227499589754,8.217627039209444e-9,-0.9971743077963328]
33.0,[-0.010542909398697172,-0.003424815986363683,-0.00539301936441916,-3.552713678800501e-5,0.0002813671851433741,1.5541780131476341e-7,0.5736024552503413,8.094677151810595e-8,-1.0172628249154725]
34.0,[-0.01056767092820559,-0.0016555645743210334,0.0014068746168049984,-4.263256414560601e-5,0.00018199847452548943,3.458734537335518e-7,0.5716160913645878,1.8014242381955824e-7,-1.022001857654093]
35.0,[-0.010616549131969818,-0.006842526545369765,-0.016640910871501546,-0.00015631940186722204,0.00013582222054330415,3.247072126574858e-7,0.5773224007941423,1.6911833992577388e-7,-1.008388218610555]
36.0,[-0.010646551990755915,-0.004149569576838985,-0.0022808421817899216,-2.1316282072803006e-5,8.94218568286349e-5,1.0173038092919557e-7,0.5769032129372602,5.2984573400622696e-8,-1.0093881217999514]
37.0,[-0.010683654993195044,-0.0058335558605904225,-0.00801492205937393,-7.105427357601002e-5,0.00010523879111474099,1.267040209623092e-7,0.5786040461077089,6.599167758453605e-8,-1.0053304376459093]
38.0,[-0.0107148739975892,-9.947598300641403e-5,0.024805046905385097,0.00022026824808563103,-8.997566036624559e-5,-0.0,0.5784775379246968,0.0,-1.005632159522509]
39.0,[-0.010748156006427574,-0.0013642420526593924,0.022581048142455984,-0.0004121147867408581,-7.877908858075489e-5,-0.0,0.5789859366690036,0.0,-1.0044192653753772]
40.0,[-0.010779509226435061,-0.010253131677018246,-0.032727598409110215,-0.00015631940186722204,0.00018507800736819655,1.6438867402066388e-7,0.5790604841566005,8.56191010524291e-8,-1.0042415337897344]
