8.0,[-0.004488735309375139,-0.3129057309555113,0.014918389486714053,1.1906725679485437,1.8329588767431102]
15.0,[-0.00036190310008047766,0.0,-0.0009324452321379795,0.29642800806565595,0.0]
16.0,[0.02897972232555427,0.0,-0.024833812043804453,-0.23330149664009997,0.0]
17.0,[-1.3263464400855202e-5,0.0,-0.00014922581688855038,0.12713978018534058,0.0]
18.0,[-0.00011463422803596282,0.0,-4.285756934526338e-5,0.06388916062860515,0.0]
19.0,[-2.7474319116057203e-5,0.0,-0.0001539982955970724,0.12029204299324191,0.0]
20.0,[-3.0316490059097603e-5,0.0,-0.000148894230278529,0.11787809247228626,0.0]
21.0,[-2.6526928801710405e-5,0.0,-0.00015553780485788593,0.12048720539799734,0.0]
22.0,[-2.7474319116057203e-5,0.0,-0.0001553601691739459,0.12039909809876309,0.0]
23.0,[-2.7474319116057203e-5,0.0,-0.00015566807102610863,0.12052131144931383,0.0]
24.0,[-6.631732200427601e-5,0.0,-9.150606198697157e-5,0.09152358870778697,0.0]
25.0,[-2.6526928801710405e-5,0.0,-0.00015500489780606586,0.12047109976265345,0.0]
26.0,[-4.736951571734001e-6,0.0,-0.00023054743299629385,0.1477663621092991,0.0]
27.0,[-2.8421709430404004e-5,0.0,-0.00015629571710936338,0.1205592070618877,0.0]
28.0,[-6.53699316899292e-5,0.0,-9.40521734567786e-5,0.09278645999681126,0.0]
29.0,[-6.631732200427601e-5,0.0,-9.102052445086883e-5,0.0914875878758418,0.0]
30.0,[-3.7895612573872004e-6,0.0,-0.00022993162929196842,0.14777583601244257,0.0]
31.0,[-4.736951571734001e-6,0.0,-0.00023125797573205395,0.14780141555092993,0.0]
32.0,[-2.6526928801710405e-5,0.0,-0.0001595168441781425,0.12180218315431071,0.0]
33.0,[-6.53699316899292e-5,0.0,-9.409954297249594e-5,0.09280067085152646,0.0]
34.0,[-6.726471231862281e-5,0.0,-9.116263299802085e-5,0.09154822085595998,0.0]
35.0,[-2.8421709430404004e-5,0.0,-0.0001518074554951454,0.11922338671865872,0.0]
36.0,[-2.8421709430404004e-5,0.0,-0.00015225746589446015,0.11920538630268612,0.0]
37.0,[-2.7474319116057203e-5,0.0,-0.0001554549082053806,0.12044930978542348,0.0]
38.0,[-3.7895612573872004e-6,0.0,-0.00023439620614832773,0.14898849561480648,0.0]
39.0,[-3.7895612573872004e-6,0.0,-0.0002353672812205332,0.14909365593969898,0.0]
40.0,[-2.5579538487363603e-5,0.0,-0.00015973000699887052,0.12187229003757237,0.0]
41.0,[-6.442254137558241e-5,0.0,-9.422980914071863e-5,0.09286319861227335,0.0]
42.0,[-2.7474319116057203e-5,0.0,-0.00015524174538465257,0.1205487857684299,0.0]
43.0,[-3.7895612573872004e-6,0.0,-0.00023074875343809254,0.147828889870046,0.0]
44.0,[-2.7474319116057203e-5,0.0,-0.00015629571710936338,0.12056394401345943,0.0]
45.0,[-0.00011558161835030961,0.0,-4.519051799434237e-5,0.0634505189130626,0.0]
90.0,[-0.00030884924247705686,0.0,-7.638334409421077e-6,-0.026997781787940763,0.0]
91.0,[-0.00018474111129762602,0.0,-9.722593100984039e-6,0.029641000764968336,0.0]
92.0,[-7.768600577643761e-5,0.0,-7.70346749353242e-5,0.08465121936751528,0.0]
