0.0,[-3.12638803734444e-5,-1.6757622252801712,-0.0864226734620388,-0.0749205734488593,1.5373873095216237]
1.0,[-5.021168666038041e-5,-1.4978930096276597,-0.0733427659345883,-0.12356432913899575,1.5373860914483624]
2.0,[0.15875798453635068,-1.5438497295387301,-0.09361138827064983,-0.3605615953953626,1.8630597001642204]
3.0,[-0.0045844217311241655,-1.0614641610118267,-0.04512841655923694,0.23539617662512075,1.3798486163198374]
4.0,[-0.0037270334966403116,-0.9229403019617165,-0.0338817921867,0.22544478876322194,1.3943944411818976]
5.0,[-0.005311070102228162,-0.7759039040896216,-0.022698429802403552,0.2973583453543445,1.388226118186659]
6.0,[-0.006190248313941992,-0.6307558919615984,-0.011461374072041508,0.34260096981597593,1.3895024559522944]
7.0,[-0.004697161178531435,-0.47985011519813264,0.0005357729075209743,0.2947795489186925,1.4076131752257683]
8.0,[-0.007918288247310555,-0.3387623811098213,0.011119117478604798,0.4275828284031983,1.3922368274117096]
9.0,[-0.0087491495529927,-0.1920675174460484,0.02245632420757223,0.46760912179403624,1.3933779590453403]
10.0,[-0.013744738680543376,-0.06059247918225688,0.032356931948622034,0.6356771109494729,1.3775239235006405]
11.0,[-0.0019374131928392062,0.0,-0.0006467833676045606,0.08879984155403992,0.0]
12.0,[-0.001398348103975877,0.0,-0.0005189567294413185,0.07257957198210836,0.0]
13.0,[-0.001933623631581819,0.0,-0.00064305301824182,0.08831856727435175,0.0]
14.0,[-0.0019298340703244319,0.0,-0.0006424372145374946,0.08822477563323142,0.0]
15.0,[-0.000948337704661147,0.0,-0.00039139062361452187,0.05585718554357299,0.0]
16.0,[-0.0013945585427184897,0.0,-0.0005184238223894985,0.07254830810173492,0.0]
17.0,[-0.0019279392896957384,0.0,-0.0006413950851917132,0.08811487835676719,0.0]
18.0,[-0.0009454955337181066,0.0,-0.00039056165708946844,0.05574539348648007,0.0]
19.0,[-0.0013945585427184897,0.0,-0.0005184119800105691,0.07254546593079188,0.0]
20.0,[-0.0013888742008324089,0.0,-0.0005169908945390489,0.07234461918415035,0.0]
21.0,[-0.0009454955337181066,0.0,-0.0003903248095108817,0.05572928785113617,0.0]
22.0,[-0.0019307814606387785,0.0,-0.0006419753617592505,0.08820772260757317,0.0]
23.0,[-0.0019260445090670446,0.0,-0.0006416082480124412,0.08812151008896761,0.0]
