0.0,[8.337034766251841e-5,-1.9967276424874092,-0.10416218998443583,0.2000831500481581,1.8329590797553204]
1.0,[-0.0004888534022029488,-1.7862497259102381,-0.08927711310965,0.32390611674297054,1.8329586737308998]
2.0,[0.03309518585107677,-1.872413453914608,-0.11777223344703695,-0.26626025828591077,2.2651990759316374]
3.0,[-0.00032874443907833967,-1.4132143159410284,-0.061208046039003726,0.25038104922714405,1.9336963776238136]
4.0,[-0.00044337866711430246,-1.1874696781433156,-0.045747476917767926,0.09941819219723885,1.9739484205924132]
5.0,[-0.0005722237498654673,-0.9443148485388518,-0.02914224713398047,0.24438691070827187,1.9486752275302672]
6.0,[-0.0006887527585301236,-0.7056170166682325,-0.012924428934487272,0.2587910330476006,1.9515965732352922]
7.0,[-0.0008147556703382481,-0.46695186976345815,0.0033064514089649797,0.2883619269293073,1.951711072121855]
8.0,[-0.0009322320693172513,-0.22721261908979307,0.019572029922680183,0.30797480121691473,1.9531526618266069]
9.0,[-3.9790393202565604e-5,-1.6816178079655703e-5,-5.524469770534779e-5,0.09361637391217906,0.002212630079156952]
10.0,[-2.8421709430404004e-5,0.0,-0.00015242325919947083,0.11945833951661672,0.0]
11.0,[-6.915949294731641e-5,0.0,-8.899547765395255e-5,0.09027208610253484,0.0]
12.0,[-6.631732200427601e-5,0.0,-9.084288876692881e-5,0.0914108492603797,0.0]
13.0,[-6.915949294731641e-5,0.0,-8.822572302354578e-5,0.09008734499123722,0.0]
14.0,[-6.915949294731641e-5,0.0,-8.829677729712179e-5,0.09012808277475413,0.0]
15.0,[-2.8421709430404004e-5,0.0,-0.00015141665699047735,0.11908412034244974,0.0]
16.0,[-2.9369099744750805e-5,0.0,-0.00015206798783159078,0.11913717420005315,0.0]
17.0,[-2.6526928801710405e-5,0.0,-0.00015544306582645126,0.1204417306629087,0.0]
18.0,[-3.7895612573872004e-6,0.0,-0.00023437252139046905,0.14898565344386344,0.0]
19.0,[-3.7895612573872004e-6,0.0,-0.00023537912359946253,0.14909365593969898,0.0]
20.0,[-2.5579538487363603e-5,0.0,-0.00015974184937779987,0.12187134264725802,0.0]
21.0,[-2.8421709430404003e-6,0.0,-0.00023870683207860566,0.15034042159337938,0.0]
22.0,[-4.736951571734001e-6,0.0,-0.00023565149831483723,0.14917228933578977,0.0]
23.0,[-2.5579538487363603e-5,0.0,-0.00015989580030388123,0.12193671257894795,0.0]
24.0,[-2.8421709430404003e-6,0.0,-0.00023870683207860566,0.15034421115463675,0.0]
25.0,[-3.7895612573872004e-6,0.0,-0.00023565149831483723,0.14917607889704715,0.0]
26.0,[-2.6526928801710405e-5,0.0,-0.00015989580030388123,0.1219376599692623,0.0]
27.0,[-2.8421709430404003e-6,0.0,-0.000238718674457535,0.15034421115463675,0.0]
28.0,[0.0,0.0,-0.00032810495061615563,0.17712409317027775,0.0]
29.0,[-3.7895612573872004e-6,0.0,-0.00024043581940228859,0.1504825301405314,0.0]
30.0,[-2.8421709430404003e-6,0.0,-0.00024356220743963303,0.15165729413032142,0.0]
31.0,[-2.8421709430404003e-6,0.0,-0.00023978448856117515,0.15046547711487315,0.0]
32.0,[-2.6526928801710405e-5,0.0,-0.00016013264788246792,0.12201345119441004,0.0]
33.0,[-2.8421709430404003e-6,0.0,-0.0002389199948993337,0.1504057915250693,0.0]
34.0,[-3.7895612573872004e-6,0.0,-0.00023566334069376657,0.14917986845830453,0.0]
35.0,[-2.5579538487363603e-5,0.0,-0.00015990764268281055,0.12193955474989099,0.0]
36.0,[-2.6526928801710405e-5,0.0,-0.00015913788805240378,0.12184386832814197,0.0]
37.0,[-2.8421709430404003e-6,0.0,-0.0002348580589265718,0.14912776199101546,0.0]
38.0,[-3.7895612573872004e-6,0.0,-0.00023558044404126122,0.1491590258713889,0.0]
39.0,[-2.5579538487363603e-5,0.0,-0.00015974184937779987,0.1218789217697728,0.0]
40.0,[-2.8421709430404003e-6,0.0,-0.000238718674457535,0.15034326376432242,0.0]
41.0,[-2.8421709430404003e-6,0.0,-0.00023565149831483723,0.14917228933578977,0.0]
42.0,[-2.6526928801710405e-5,0.0,-0.00015990764268281055,0.12193671257894795,0.0]
43.0,[-2.6526928801710405e-5,0.0,-0.00015912604567347444,0.12184292093782761,0.0]
44.0,[-2.7474319116057203e-5,0.0,-0.00015590491860469532,0.120603734406662,0.0]
45.0,[-2.7474319116057203e-5,0.0,-0.00015584570671004866,0.12058762877131811,0.0]
46.0,[-2.8421709430404004e-5,0.0,-0.0001556917557839673,0.12052794318151426,0.0]
47.0,[-6.631732200427601e-5,0.0,-9.15179043659009e-5,0.09153306261093044,0.0]
48.0,[-6.631732200427601e-5,0.0,-9.099683969301017e-5,0.0914733770211266,0.0]
49.0,[-3.7895612573872004e-6,0.0,-0.00022974215122909908,0.14771709781295309,0.0]
50.0,[-3.7895612573872004e-6,0.0,-0.0002312461333531246,0.1477985733799869,0.0]
51.0,[-2.5579538487363603e-5,0.0,-0.00015950500179921317,0.12179839359305332,0.0]
52.0,[-2.6526928801710405e-5,0.0,-0.00015896025236846376,0.121775656225509,0.0]
53.0,[-3.7895612573872004e-6,0.0,-0.0002348225317897838,0.14912113025881504,0.0]
