0.0,[0.00015726679218156883,-1.2107828221511832,-0.06432125350859982,-0.0019402553637822466,1.1390562398056707]
1.0,[-0.02874003257602453,-1.1185820862162168,-0.057603545637145245,0.3358650246809702,1.1390533976347277]
2.0,[0.09397827701225953,-1.6274666355305571,-0.09326859877016129,-0.4855868003990811,1.9616306547374862]
3.0,[-0.003356603883730713,-1.155594494169539,-0.04946738130229278,0.25418576872956083,1.5207932944706823]
4.0,[-0.002683009370230138,-0.9965987146642873,-0.03707220012453642,0.2369015798346178,1.5386847605571217]
5.0,[-0.0036711374680938507,-0.827988344553887,-0.024613342475277022,0.3048076753960534,1.5339691929381971]
6.0,[-0.005982769835100043,-0.6628513441834608,-0.012586246119402253,0.4322553574335567,1.5183201997258167]
7.0,[-0.0068458424114699774,-0.49863260187521513,-0.0002847973708715775,0.4880746473645558,1.519483459690361]
8.0,[-0.005473073845981465,-0.3241244902104275,0.01298287107450354,0.43370012766293553,1.5378256128834826]
9.0,[-0.006044350205532584,-0.15475786578159992,0.02559943368396489,0.47141099912550993,1.5394691997374008]
10.0,[-0.009332741986630328,-0.001903780836679895,0.03687414817932222,0.6395765694833243,1.524026466930601]
11.0,[-0.0010430767360958269,0.0,-0.0004865796654485166,0.0790218261196666,0.0]
12.0,[-0.0007266483711039957,0.0,-0.00036204520862762973,0.0605619258446192,0.0]
13.0,[-0.0014210854715202002,0.0,-0.0006092548687774979,0.09641970185233123,0.0]
14.0,[-0.001038339784524093,0.0,-0.00048475593909339903,0.07875939900259253,0.0]
15.0,[-0.0007266483711039957,0.0,-0.0003619623119751244,0.060550557160847035,0.0]
16.0,[-0.0010392871748384398,0.0,-0.00048500462905091507,0.07884750630182678,0.0]
17.0,[-0.001037392394209746,0.0,-0.0004844598796201657,0.07874234597693429,0.0]
18.0,[-0.0010392871748384398,0.0,-0.0004852888461452191,0.07886361193717069,0.0]
19.0,[-0.0010392871748384398,0.0,-0.0004853006885241484,0.07886361193717069,0.0]
20.0,[-0.0004727477668590533,0.0,-0.00023825682167929094,0.041151793084281955,0.0]
21.0,[-0.00047180037654470647,0.0,-0.00023771207224854152,0.041099686616992884,0.0]
22.0,[-0.00046895820560166607,0.0,-0.00023601861206164662,0.04082494342583231,0.0]
23.0,[-0.00046895820560166607,0.0,-0.00023600676968271728,0.04082210125488927,0.0]
24.0,[-0.000720016638903568,0.0,-0.0003587885544220626,0.06011191544530447,0.0]
25.0,[-0.000720016638903568,0.0,-0.0003590964562742253,0.06013465281284879,0.0]
26.0,[-0.0014182433005771598,0.0,-0.0006083548479788685,0.09629654111146616,0.0]
27.0,[-0.0014201380812058533,0.0,-0.0006089824940621232,0.09632306804026786,0.0]
28.0,[-0.0010421293457814802,0.0,-0.0004864375569013646,0.07900193092306532,0.0]
29.0,[-0.001425822423091934,0.0,-0.0006103917371547141,0.09654665215445371,0.0]
30.0,[-0.0014229802521488937,0.0,-0.0006098825148607527,0.09644433400050426,0.0]
31.0,[-0.0010430767360958269,0.0,-0.00048644939928029396,0.07900477309400836,0.0]
32.0,[-0.0010421293457814802,0.0,-0.00048615333980706055,0.07898772006835011,0.0]
33.0,[-0.0010392871748384398,0.0,-0.0004853125309030778,0.07886645410811373,0.0]
34.0,[-0.0014210854715202002,0.0,-0.0006095509282507313,0.09643201792641774,0.0]
35.0,[-0.0010402345651527865,0.0,-0.00048560859037631116,0.07888255974345762,0.0]
36.0,[-0.0007257009807896488,0.0,-0.0003619741543540537,0.060551504551161386,0.0]
37.0,[-0.0010392871748384398,0.0,-0.00048500462905091507,0.07884845369214113,0.0]
38.0,[-0.0014191906908915066,0.0,-0.0006086982769678192,0.0963135941371244,0.0]
39.0,[-0.0014239276424632406,0.0,-0.000609858830102894,0.09644243921987555,0.0]
40.0,[-0.001425822423091934,0.0,-0.0006106996390068768,0.09655896822854021,0.0]
