5.0,[7.38964445190504e-5,-0.8530937141889201,-0.029814704779103827,-0.357475945141535,1.9102653173571784]
6.0,[0.00014684549872375402,-0.6026868485757101,-0.014070735687710112,-0.39891006053949235,1.9102647083205477]
7.0,[0.036293575552311566,-0.23778596869306054,-0.032226322351410396,-0.17094237136916487,2.0736146260398005]
8.0,[-0.0007257009807896488,-0.182423084045998,0.018564089524867693,0.20642213864145253,1.815070455839824]
9.0,[-0.00012316074086508402,0.0,2.2109721461068453e-5,0.038138144494344786,0.0]
10.0,[-2.2737367544323203e-5,0.0,-2.2808421817899216e-5,0.09384280019730794,0.0]
11.0,[-2.3684757858670004e-5,0.0,-2.3009742259697912e-5,0.09328099774090029,0.0]
12.0,[-2.17899772299764e-5,0.0,-2.6349293117770383e-5,0.09530083389108766,0.0]
13.0,[-5.968558980384841e-5,0.0,2.972437111263086e-6,0.07201397996444332,0.0]
14.0,[-5.873819948950161e-5,0.0,3.292181342355131e-6,0.07205282296733154,0.0]
22.0,[6.631732200427601e-6,0.0,-0.00026410873488202924,0.18417078232838924,0.0]
23.0,[-0.0005911715561524032,0.0,-0.00025795069783877506,0.1769024038367206,0.0]
24.0,[-0.00034295529379354167,0.0,-3.270865060282328e-5,0.09472197840902177,0.0]
25.0,[9.473903143468002e-6,0.0,-7.698730541960686e-5,0.12161649465269873,0.0]
26.0,[5.684341886080801e-6,0.0,-7.041478511382593e-5,0.1185772665242742,0.0]
27.0,[-1.9895196601282802e-5,0.0,-2.865855700899071e-5,0.09635906887221304,0.0]
28.0,[6.631732200427601e-6,0.0,-7.129112115459672e-5,0.11922243932834437,0.0]
29.0,[6.631732200427601e-6,0.0,-7.011872564059256e-5,0.11846831663812432,0.0]
30.0,[-2.0842586915629603e-5,0.0,-2.851644846183869e-5,0.09626811940203575,0.0]
31.0,[-2.0842586915629603e-5,0.0,-2.7959856652159942e-5,0.09621317076380363,0.0]
32.0,[-2.0842586915629603e-5,0.0,-2.6609825454215752e-5,0.09541831029006667,0.0]
33.0,[-2.17899772299764e-5,0.0,-2.6574298317427747e-5,0.0954088363869232,0.0]
34.0,[-2.0842586915629603e-5,0.0,-2.6515086422781074e-5,0.09537946728717844,0.0]
35.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.0953785198968641,0.0]
36.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
37.0,[7.579122514774401e-6,0.0,-6.936081338911512e-5,0.11839252541297657,0.0]
38.0,[6.631732200427601e-6,0.0,-6.998845947236987e-5,0.11842568407397872,0.0]
39.0,[-5.684341886080801e-5,0.0,1.6105635343895606e-6,0.07296231766910447,0.0]
40.0,[-1.9895196601282802e-5,0.0,-2.7438791979269204e-5,0.09617716993185846,0.0]
41.0,[5.684341886080801e-6,0.0,-6.758445654971487e-5,0.1176156653552122,0.0]
42.0,[-2.17899772299764e-5,0.0,-2.7059835853530483e-5,0.09543346853509621,0.0]
43.0,[-1.9895196601282802e-5,0.0,-2.7865117620725265e-5,0.09617338037060107,0.0]
44.0,[-2.17899772299764e-5,0.0,-2.655061355956908e-5,0.09538704640969323,0.0]
45.0,[6.631732200427601e-6,0.0,-6.942002528376179e-5,0.11842284190303567,0.0]
46.0,[5.684341886080801e-6,0.0,-6.998845947236987e-5,0.11842473668366436,0.0]
47.0,[-1.9895196601282802e-5,0.0,-2.8457236567192012e-5,0.096238750302291,0.0]
48.0,[-1.9895196601282802e-5,0.0,-2.794801427323061e-5,0.09621222337348928,0.0]
49.0,[-2.17899772299764e-5,0.0,-2.6597983075286418e-5,0.09541736289975232,0.0]
50.0,[-2.17899772299764e-5,0.0,-2.6562455938498413e-5,0.0954088363869232,0.0]
